

*** Initial Frame Timing Data for Domain: default
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
CpuMotionSamples::setAbsolute, 1, 0.00013339353075381144, 0.00013339353075381144, 0.00013339353075381144, 0, 0.00013339353075381144
EmbreeGeometryEngineAdapter::buildIAS, 1, 0.05576770335513259, 0.05576770335513259, 0.05576770335513259, 0, 0.05576770335513259
animLoop, 1, 0.06626954338922603, 0.06626954338922603, 0.06626954338922603, 0, 0.06626954338922603
buildIAS#buildOrRefit, 1, 0.055528769231546926, 0.055528769231546926, 0.055528769231546926, 0, 0.055528769231546926
commitScene, 1, 0.06036972005188934, 0.06036972005188934, 0.06036972005188934, 0, 0.06036972005188934
commitScene#RetireData, 1, 3.2461697434538195e-06, 3.2461697434538195e-06, 3.2461697434538195e-06, 0, 3.2461697434538195e-06
computeSkinDecompBlendshapes, 1, 0.00019877780157412372, 0.00019877780157412372, 0.00019877780157412372, 0, 0.00019877780157412372
computeSparseFactBlendshapes, 1, 5.457372405115457e-05, 5.457372405115457e-05, 5.457372405115457e-05, 0, 5.457372405115457e-05
computeSparseFactBlendshapesWB, 1, 8.436033715975011e-06, 8.436033715975011e-06, 8.436033715975011e-06, 0, 8.436033715975011e-06
compute_Blend, 1, 9.955922450821664e-05, 9.955922450821664e-05, 9.955922450821664e-05, 0, 9.955922450821664e-05
editScene, 1, 1.1622089204910147e-06, 1.1622089204910147e-06, 1.1622089204910147e-06, 0, 1.1622089204910147e-06
readFile, 1, 0.005930381416711761, 0.005930381416711761, 0.005930381416711761, 0, 0.005930381416711761


*** Initial Frame Memory Data for Domain: default
Scope Name, Event Count, Max Frame, Min Frame, Average Frame, StdDev Frame, Total Memory
readFile, 1, 7033100, 7033100, 7033100, 0, 7033100


*** Ongoing Frame Timing Data for Domain: default
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
ApplyDeltas, 283, 2.204189328836037e-07, 2.003808485806502e-08, 6.291108962710905e-08, 2.985552150741985e-08, 1.780383836447186e-05
CpuMotionSamples::updateDelta, 283, 1.129146080458554e-05, 3.406474422540384e-07, 1.958846703123182e-06, 9.006441522848327e-07, 0.0005543536169838605
EmbreeGeometryEngineAdapter::buildIAS, 285, 0.011346605614614091, 0.00026969258381015493, 0.004664187561859859, 0.0022042415739102405, 1.32929345513006
EmbreeRenderer::traceStream, 285, 0.17047083070671248, 0.04652486621030505, 0.048991407402255195, 0.007408292330770439, 13.96255110964273
animLoop, 284, 0.21374728290809697, 0.05537031807570614, 0.06155066803898035, 0.009667341924307842, 17.48038972307042
buildIAS#buildOrRefit, 285, 0.010388314264456966, 2.8053318601450883e-07, 0.003673300188788421, 0.0017537378676176466, 1.0468905538047
commitScene, 284, 0.21371361892557228, 0.055327296307561724, 0.06150923241930965, 0.009667380766052175, 17.46862200708394
commitScene#RetireData, 285, 0.0006027956870821027, 3.6970266510394367e-06, 1.076263113821619e-05, 3.53306933203071e-05, 0.003067349874391614
computeSkinDecompBlendshapes, 284, 0.0005059315849837986, 0.000174231147650028, 0.00034005173252970477, 9.771195070192986e-05, 0.09657469203843616
computeSparseFactBlendshapes, 284, 0.00016772878912085787, 5.601646615926992e-05, 0.00010325907342597274, 2.8737519808388833e-05, 0.029325576852976258
computeSparseFactBlendshapesWB, 284, 2.9496060879097286e-05, 6.482320443979006e-06, 1.3807792698112817e-05, 4.087904675491509e-06, 0.00392141312626404
compute_Blend, 284, 0.0006736703931480292, 0.0001242461450262633, 0.00034876621801261, 0.00012412748281343306, 0.09904960591558123
editScene, 284, 1.0620184962562007e-06, 1.8034276338951827e-07, 4.982356903623643e-07, 1.5611364623573637e-07, 0.00014149893606291147
readFile, 284, 3.837293246000684e-05, 9.187461897042226e-06, 1.897236211630399e-05, 4.761635809699237e-06, 0.0053881508410303335


*** Ongoing Frame Memory Data for Domain: default
Scope Name, Event Count, Max Frame, Min Frame, Average Frame, StdDev Frame, Total Memory
readFile, 284, 1668, 1336, 1647.6056338028177, 22.594078043294054, 467920.00000000023


*** Initial Frame Timing Data for Domain: RENDER
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
EmbreeRenderer::render, 1, 0.2708867935511094, 0.2708867935511094, 0.2708867935511094, 0, 0.2708867935511094
EmbreeRenderer::renderTile, 1, 0.21067069547662032, 0.21067069547662032, 0.21067069547662032, 0, 0.21067069547662032


*** Ongoing Frame Timing Data for Domain: RENDER
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
EmbreeRenderer::render, 284, 0.07439896435010596, 0.05354533948021478, 0.058841537596091134, 0.0033605596134021216, 16.71099667728988
EmbreeRenderer::renderTile, 284, 0.07061111507827711, 0.05307744018024496, 0.05594680255793719, 0.002508853301281235, 15.888891926454162
